,anio,mes,dia,hora,minuto,segundo,id_estacion,voltaje_sistema,nivel_mar_leveltrol,nivel_mar_burbujeador,sw_1,sw_2,temperatura_agua,nivel_mar_ott_rsl,radiacion_solar,direccion_viento,magnitud_viendo,temperatura_aire,humedad_relativa,presion_atmosferica,precipitacion,voltaje_estacion_met,nivel_mar_sutron
138,2011,1.0,1.0,2.0,19.0,0.0,101.0,12.39,2.311,2.021,0.0,1.0,16.29,9.999,9999.9,999.0,99.9,13.1,999.9,1020.48,999.99,99.9,9.999
139,2011,1.0,1.0,2.0,20.0,0.0,101.0,12.39,2.31,2.031,0.0,1.0,16.29,9.999,9999.9,999.0,99.9,13.1,999.9,1020.46,999.99,99.9,9.999
140,2011,1.0,1.0,2.0,21.0,0.0,101.0,12.39,2.312,2.028,0.0,1.0,16.29,9.999,9999.9,999.0,99.9,13.1,999.9,1020.46,999.99,99.9,9.999
141,2011,1.0,1.0,2.0,22.0,0.0,101.0,12.39,2.316,2.023,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,13.0,999.9,1020.48,999.99,99.9,9.999
142,2011,1.0,1.0,2.0,23.0,0.0,101.0,12.39,2.315,2.016,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,13.0,999.9,1020.5,999.99,99.9,9.999
143,2011,1.0,1.0,2.0,24.0,0.0,101.0,12.39,2.313,2.028,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,12.9,999.9,1020.51,999.99,99.9,9.999
144,2011,1.0,1.0,2.0,25.0,0.0,101.0,12.38,2.308,2.024,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,12.8,999.9,1020.54,999.99,99.9,9.999
145,2011,1.0,1.0,2.0,26.0,0.0,101.0,12.38,2.306,2.031,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,12.7,999.9,1020.54,999.99,99.9,9.999
146,2011,1.0,1.0,2.0,27.0,0.0,101.0,12.38,2.309,2.03,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,12.6,999.9,1020.58,999.99,99.9,9.999
147,2011,1.0,1.0,2.0,28.0,0.0,101.0,12.38,2.308,2.028,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,12.6,999.9,1020.6,999.99,99.9,9.999
148,2011,1.0,1.0,2.0,29.0,0.0,101.0,12.38,2.303,2.019,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,12.5,999.9,1020.58,999.99,99.9,9.999
149,2011,1.0,1.0,2.0,30.0,0.0,101.0,12.38,2.299,2.027,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,12.5,999.9,1020.61,999.99,99.9,9.999
150,2011,1.0,1.0,2.0,31.0,0.0,101.0,12.38,2.302,2.031,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,12.4,999.9,1020.57,999.99,99.9,9.999
151,2011,1.0,1.0,2.0,32.0,0.0,101.0,12.38,2.305,2.032,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,12.4,999.9,1020.6,999.99,99.9,9.999
152,2011,1.0,1.0,2.0,33.0,0.0,101.0,12.38,2.293,2.045,0.0,1.0,16.29,9.999,9999.9,999.0,99.9,12.4,999.9,1020.55,999.99,99.9,9.999
153,2011,1.0,1.0,2.0,34.0,0.0,101.0,12.38,2.296,2.038,0.0,1.0,16.29,9.999,9999.9,999.0,99.9,12.3,999.9,1020.55,999.99,99.9,9.999
154,2011,1.0,1.0,2.0,35.0,0.0,101.0,12.38,2.312,2.018,0.0,1.0,16.29,9.999,9999.9,999.0,99.9,12.3,999.9,1020.55,999.99,99.9,9.999
155,2011,1.0,1.0,2.0,36.0,0.0,101.0,12.38,2.303,2.028,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,12.3,999.9,1020.57,999.99,99.9,9.999
156,2011,1.0,1.0,2.0,37.0,0.0,101.0,12.38,2.301,2.038,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,12.2,999.9,1020.56,999.99,99.9,9.999
157,2011,1.0,1.0,2.0,38.0,0.0,101.0,12.37,2.318,2.023,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,12.2,999.9,1020.5,999.99,99.9,9.999
158,2011,1.0,1.0,2.0,39.0,0.0,101.0,12.37,2.324,2.012,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,12.2,999.9,1020.44,999.99,99.9,9.999
159,2011,1.0,1.0,2.0,40.0,0.0,101.0,12.37,2.326,2.017,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,12.1,999.9,1020.39,999.99,99.9,9.999
160,2011,1.0,1.0,2.0,41.0,0.0,101.0,12.37,2.34,2.006,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,12.1,999.9,1020.36,999.99,99.9,9.999
161,2011,1.0,1.0,2.0,42.0,0.0,101.0,12.37,2.353,1.983,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,12.1,999.9,1020.34,999.99,99.9,9.999
162,2011,1.0,1.0,2.0,43.0,0.0,101.0,12.37,2.345,1.99,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,12.1,999.9,1020.35,999.99,99.9,9.999
163,2011,1.0,1.0,2.0,44.0,0.0,101.0,12.37,2.351,1.985,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,12.1,999.9,1020.33,999.99,99.9,9.999
164,2011,1.0,1.0,2.0,45.0,0.0,101.0,12.37,2.336,1.987,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,12.0,999.9,1020.36,999.99,99.9,9.999
165,2011,1.0,1.0,2.0,46.0,0.0,101.0,12.37,2.336,1.992,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,12.0,999.9,1020.33,999.99,99.9,9.999
166,2011,1.0,1.0,2.0,47.0,0.0,101.0,12.36,2.353,1.99,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,12.0,999.9,1020.31,999.99,99.9,9.999
167,2011,1.0,1.0,2.0,48.0,0.0,101.0,12.36,2.347,1.989,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,12.0,999.9,1020.33,999.99,99.9,9.999
168,2011,1.0,1.0,2.0,49.0,0.0,101.0,12.36,2.324,1.998,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,12.0,999.9,1020.33,999.99,99.9,9.999
169,2011,1.0,1.0,2.0,50.0,0.0,101.0,12.36,2.318,2.008,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,11.9,999.9,1020.3,999.99,99.9,9.999
170,2011,1.0,1.0,2.0,51.0,0.0,101.0,12.36,2.326,2.003,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,11.9,999.9,1020.29,999.99,99.9,9.999
171,2011,1.0,1.0,2.0,52.0,0.0,101.0,12.36,2.301,2.033,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,11.9,999.9,1020.31,999.99,99.9,9.999
172,2011,1.0,1.0,2.0,53.0,0.0,101.0,12.36,2.315,2.018,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,11.8,999.9,1020.29,999.99,99.9,9.999
173,2011,1.0,1.0,2.0,54.0,0.0,101.0,12.36,2.328,2.008,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,11.8,999.9,1020.29,999.99,99.9,9.999
174,2011,1.0,1.0,2.0,55.0,0.0,101.0,12.36,2.329,2.011,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,11.8,999.9,1020.3,999.99,99.9,9.999
175,2011,1.0,1.0,2.0,56.0,0.0,101.0,12.36,2.326,2.023,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,11.8,999.9,1020.3,999.99,99.9,9.999
176,2011,1.0,1.0,2.0,57.0,0.0,101.0,12.36,2.338,2.0,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,11.8,999.9,1020.31,999.99,99.9,9.999
177,2011,1.0,1.0,2.0,58.0,0.0,101.0,12.36,2.338,1.998,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,11.7,999.9,1020.34,999.99,99.9,9.999
178,2011,1.0,1.0,2.0,59.0,0.0,101.0,12.36,2.358,1.984,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,11.7,999.9,1020.34,999.99,99.9,9.999
179,2011,1.0,1.0,3.0,0.0,0.0,101.0,12.36,2.374,1.97,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,11.7,999.9,1020.36,999.99,99.9,9.999
180,2011,1.0,1.0,3.0,1.0,0.0,101.0,12.36,2.366,1.956,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,11.7,999.9,1020.38,999.99,99.9,9.999
181,2011,1.0,1.0,3.0,2.0,0.0,101.0,12.36,2.374,1.963,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,11.7,999.9,1020.41,999.99,99.9,9.999
182,2011,1.0,1.0,3.0,3.0,0.0,101.0,12.36,2.388,1.949,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,11.6,999.9,1020.44,999.99,99.9,9.999
183,2011,1.0,1.0,3.0,4.0,0.0,101.0,12.36,2.393,1.939,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,11.6,999.9,1020.45,999.99,99.9,9.999
184,2011,1.0,1.0,3.0,5.0,0.0,101.0,12.36,2.387,1.957,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,11.6,999.9,1020.44,999.99,99.9,9.999
185,2011,1.0,1.0,3.0,6.0,0.0,101.0,12.36,2.393,1.941,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,11.5,999.9,1020.46,999.99,99.9,9.999
186,2011,1.0,1.0,3.0,7.0,0.0,101.0,12.36,2.39,1.933,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,11.5,999.9,1020.5,999.99,99.9,9.999
187,2011,1.0,1.0,3.0,8.0,0.0,101.0,12.36,2.389,1.939,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,11.5,999.9,1020.56,999.99,99.9,9.999
188,2011,1.0,1.0,3.0,9.0,0.0,101.0,12.36,2.389,1.934,0.0,1.0,16.29,9.999,9999.9,999.0,99.9,11.5,999.9,1020.58,999.99,99.9,9.999
189,2011,1.0,1.0,3.0,10.0,0.0,101.0,12.36,2.383,1.942,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,11.5,999.9,1020.55,999.99,99.9,9.999
190,2011,1.0,1.0,3.0,11.0,0.0,101.0,12.36,2.388,1.939,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,11.4,999.9,1020.59,999.99,99.9,9.999
191,2011,1.0,1.0,3.0,12.0,0.0,101.0,12.36,2.4,1.928,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,11.4,999.9,1020.66,999.99,99.9,9.999
192,2011,1.0,1.0,3.0,13.0,0.0,101.0,12.36,2.388,1.926,0.0,1.0,16.29,9.999,9999.9,999.0,99.9,11.3,999.9,1020.74,999.99,99.9,9.999
193,2011,1.0,1.0,3.0,14.0,0.0,101.0,12.36,2.38,1.939,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,11.3,999.9,1020.74,999.99,99.9,9.999
194,2011,1.0,1.0,3.0,15.0,0.0,101.0,12.36,2.381,1.947,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,11.3,999.9,1020.72,999.99,99.9,9.999
195,2011,1.0,1.0,3.0,16.0,0.0,101.0,12.36,2.366,1.956,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,11.3,999.9,1020.77,999.99,99.9,9.999
196,2011,1.0,1.0,3.0,17.0,0.0,101.0,12.36,2.363,1.957,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,11.2,999.9,1020.81,999.99,99.9,9.999
197,2011,1.0,1.0,3.0,18.0,0.0,101.0,12.36,2.359,1.964,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,11.2,999.9,1020.9,999.99,99.9,9.999
198,2011,1.0,1.0,3.0,19.0,0.0,101.0,12.36,2.352,1.98,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,11.2,999.9,1020.92,999.99,99.9,9.999
199,2011,1.0,1.0,3.0,20.0,0.0,101.0,12.35,2.333,1.985,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,11.2,999.9,1020.94,999.99,99.9,9.999
200,2011,1.0,1.0,3.0,21.0,0.0,101.0,12.36,2.325,2.007,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,11.2,999.9,1020.92,999.99,99.9,9.999
201,2011,1.0,1.0,3.0,22.0,0.0,101.0,12.35,2.325,1.998,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,11.2,999.9,1020.91,999.99,99.9,9.999
202,2011,1.0,1.0,3.0,23.0,0.0,101.0,12.35,2.312,2.005,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,11.2,999.9,1020.91,999.99,99.9,9.999
203,2011,1.0,1.0,3.0,24.0,0.0,101.0,12.36,2.312,2.022,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,11.2,999.9,1020.94,999.99,99.9,9.999
204,2011,1.0,1.0,3.0,25.0,0.0,101.0,12.35,2.312,2.022,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,11.2,999.9,1020.91,999.99,99.9,9.999
205,2011,1.0,1.0,3.0,26.0,0.0,101.0,12.35,2.312,2.017,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,11.1,999.9,1020.92,999.99,99.9,9.999
206,2011,1.0,1.0,3.0,27.0,0.0,101.0,12.35,2.304,2.022,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,11.1,999.9,1020.93,999.99,99.9,9.999
207,2011,1.0,1.0,3.0,28.0,0.0,101.0,12.35,2.306,2.024,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,11.1,999.9,1020.91,999.99,99.9,9.999
208,2011,1.0,1.0,3.0,29.0,0.0,101.0,12.35,2.308,2.015,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,11.1,999.9,1020.86,999.99,99.9,9.999
209,2011,1.0,1.0,3.0,30.0,0.0,101.0,12.35,2.314,2.014,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,11.1,999.9,1020.88,999.99,99.9,9.999
210,2011,1.0,1.0,3.0,31.0,0.0,101.0,12.35,2.328,2.003,0.0,1.0,16.29,9.999,9999.9,999.0,99.9,11.1,999.9,1020.84,999.99,99.9,9.999
211,2011,1.0,1.0,3.0,32.0,0.0,101.0,12.35,2.329,1.998,0.0,1.0,16.29,9.999,9999.9,999.0,99.9,11.1,999.9,1020.8,999.99,99.9,9.999
212,2011,1.0,1.0,3.0,33.0,0.0,101.0,12.35,2.328,2.002,0.0,1.0,16.29,9.999,9999.9,999.0,99.9,11.1,999.9,1020.89,999.99,99.9,9.999
213,2011,1.0,1.0,3.0,34.0,0.0,101.0,12.35,2.331,2.001,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,11.1,999.9,1020.9,999.99,99.9,9.999
214,2011,1.0,1.0,3.0,35.0,0.0,101.0,12.35,2.343,1.998,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,11.1,999.9,1020.85,999.99,99.9,9.999
215,2011,1.0,1.0,3.0,36.0,0.0,101.0,12.35,2.343,1.988,0.0,1.0,16.28,9.999,9999.9,999.0,99.9,11.1,999.9,1020.85,999.99,99.9,9.999
216,2011,1.0,1.0,3.0,37.0,0.0,101.0,12.35,2.347,1.991,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,11.1,999.9,1020.85,999.99,99.9,9.999
217,2011,1.0,1.0,3.0,38.0,0.0,101.0,12.34,2.346,1.981,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,11.0,999.9,1020.76,999.99,99.9,9.999
218,2011,1.0,1.0,3.0,39.0,0.0,101.0,12.34,2.347,1.985,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,11.1,999.9,1020.72,999.99,99.9,9.999
219,2011,1.0,1.0,3.0,40.0,0.0,101.0,12.34,2.345,1.986,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,11.0,999.9,1020.66,999.99,99.9,9.999
220,2011,1.0,1.0,3.0,41.0,0.0,101.0,12.34,2.343,1.994,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,11.0,999.9,1020.66,999.99,99.9,9.999
221,2011,1.0,1.0,3.0,42.0,0.0,101.0,12.34,2.339,1.994,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,11.0,999.9,1020.67,999.99,99.9,9.999
222,2011,1.0,1.0,3.0,43.0,0.0,101.0,12.34,2.339,1.99,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,11.0,999.9,1020.75,999.99,99.9,9.999
223,2011,1.0,1.0,3.0,44.0,0.0,101.0,12.34,2.338,1.996,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,11.0,999.9,1020.73,999.99,99.9,9.999
224,2011,1.0,1.0,3.0,45.0,0.0,101.0,12.34,2.331,1.996,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,10.9,999.9,1020.71,999.99,99.9,9.999
225,2011,1.0,1.0,3.0,46.0,0.0,101.0,12.34,2.324,2.005,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,10.9,999.9,1020.7,999.99,99.9,9.999
226,2011,1.0,1.0,3.0,47.0,0.0,101.0,12.34,2.33,1.999,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.9,999.9,1020.71,999.99,99.9,9.999
227,2011,1.0,1.0,3.0,48.0,0.0,101.0,12.34,2.329,1.991,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.8,999.9,1020.63,999.99,99.9,9.999
228,2011,1.0,1.0,3.0,49.0,0.0,101.0,12.34,2.318,2.014,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,10.8,999.9,1020.54,999.99,99.9,9.999
229,2011,1.0,1.0,3.0,50.0,0.0,101.0,12.33,2.329,2.008,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,10.8,999.9,1020.51,999.99,99.9,9.999
230,2011,1.0,1.0,3.0,51.0,0.0,101.0,12.34,2.332,1.996,0.0,1.0,16.27,9.999,9999.9,999.0,99.9,10.8,999.9,1020.53,999.99,99.9,9.999
231,2011,1.0,1.0,3.0,52.0,0.0,101.0,12.33,2.321,2.01,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.8,999.9,1020.53,999.99,99.9,9.999
232,2011,1.0,1.0,3.0,53.0,0.0,101.0,12.33,2.333,2.002,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.8,999.9,1020.55,999.99,99.9,9.999
233,2011,1.0,1.0,3.0,54.0,0.0,101.0,12.33,2.339,1.993,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.8,999.9,1020.57,999.99,99.9,9.999
234,2011,1.0,1.0,3.0,55.0,0.0,101.0,12.33,2.332,1.999,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.8,999.9,1020.58,999.99,99.9,9.999
235,2011,1.0,1.0,3.0,56.0,0.0,101.0,12.34,2.345,1.993,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.8,999.9,1020.69,999.99,99.9,9.999
236,2011,1.0,1.0,3.0,57.0,0.0,101.0,12.34,2.364,1.965,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.8,999.9,1020.7,999.99,99.9,9.999
237,2011,1.0,1.0,3.0,58.0,0.0,101.0,12.33,2.352,1.971,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.8,999.9,1020.72,999.99,99.9,9.999
238,2011,1.0,1.0,3.0,59.0,0.0,101.0,12.34,2.353,1.973,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.8,999.9,1020.76,999.99,99.9,9.999
239,2011,1.0,1.0,4.0,0.0,0.0,101.0,12.34,2.365,1.961,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.8,999.9,1020.86,999.99,99.9,9.999
240,2011,1.0,1.0,4.0,1.0,0.0,101.0,12.34,2.363,1.965,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.8,999.9,1020.89,999.99,99.9,9.999
241,2011,1.0,1.0,4.0,2.0,0.0,101.0,12.34,2.372,1.962,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.8,999.9,1020.95,999.99,99.9,9.999
242,2011,1.0,1.0,4.0,3.0,0.0,101.0,12.34,2.371,1.964,0.0,1.0,16.23,9.999,9999.9,999.0,99.9,10.7,999.9,1021.0,999.99,99.9,9.999
243,2011,1.0,1.0,4.0,4.0,0.0,101.0,12.34,2.371,1.953,0.0,1.0,16.23,9.999,9999.9,999.0,99.9,10.7,999.9,1021.02,999.99,99.9,9.999
244,2011,1.0,1.0,4.0,5.0,0.0,101.0,12.34,2.365,1.958,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.7,999.9,1021.06,999.99,99.9,9.999
245,2011,1.0,1.0,4.0,6.0,0.0,101.0,12.34,2.369,1.971,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.7,999.9,1021.13,999.99,99.9,9.999
246,2011,1.0,1.0,4.0,7.0,0.0,101.0,12.33,2.358,1.987,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.7,999.9,1021.12,999.99,99.9,9.999
247,2011,1.0,1.0,4.0,8.0,0.0,101.0,12.34,2.349,1.997,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.7,999.9,1021.16,999.99,99.9,9.999
248,2011,1.0,1.0,4.0,9.0,0.0,101.0,12.34,2.35,1.983,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.6,999.9,1021.17,999.99,99.9,9.999
249,2011,1.0,1.0,4.0,10.0,0.0,101.0,12.33,2.334,1.993,0.0,1.0,16.23,9.999,9999.9,999.0,99.9,10.6,999.9,1021.13,999.99,99.9,9.999
250,2011,1.0,1.0,4.0,11.0,0.0,101.0,12.33,2.319,2.014,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.6,999.9,1021.15,999.99,99.9,9.999
251,2011,1.0,1.0,4.0,12.0,0.0,101.0,12.33,2.306,2.034,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.6,999.9,1021.07,999.99,99.9,9.999
252,2011,1.0,1.0,4.0,13.0,0.0,101.0,12.33,2.302,2.03,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.6,999.9,1021.01,999.99,99.9,9.999
253,2011,1.0,1.0,4.0,14.0,0.0,101.0,12.33,2.289,2.039,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.6,999.9,1021.01,999.99,99.9,9.999
254,2011,1.0,1.0,4.0,15.0,0.0,101.0,12.33,2.279,2.049,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.6,999.9,1020.93,999.99,99.9,9.999
255,2011,1.0,1.0,4.0,16.0,0.0,101.0,12.33,2.273,2.061,0.0,1.0,16.26,9.999,9999.9,999.0,99.9,10.5,999.9,1020.92,999.99,99.9,9.999
256,2011,1.0,1.0,4.0,17.0,0.0,101.0,12.33,2.262,2.068,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.5,999.9,1020.91,999.99,99.9,9.999
257,2011,1.0,1.0,4.0,18.0,0.0,101.0,12.32,2.252,2.072,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.5,999.9,1020.86,999.99,99.9,9.999
258,2011,1.0,1.0,4.0,19.0,0.0,101.0,12.32,2.253,2.089,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.5,999.9,1020.86,999.99,99.9,9.999
259,2011,1.0,1.0,4.0,20.0,0.0,101.0,12.32,2.252,2.085,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.5,999.9,1020.86,999.99,99.9,9.999
260,2011,1.0,1.0,4.0,21.0,0.0,101.0,12.32,2.257,2.069,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.4,999.9,1020.85,999.99,99.9,9.999
261,2011,1.0,1.0,4.0,22.0,0.0,101.0,12.32,2.26,2.074,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.4,999.9,1020.83,999.99,99.9,9.999
262,2011,1.0,1.0,4.0,23.0,0.0,101.0,12.32,2.254,2.082,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.4,999.9,1020.83,999.99,99.9,9.999
263,2011,1.0,1.0,4.0,24.0,0.0,101.0,12.32,2.256,2.078,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.4,999.9,1020.86,999.99,99.9,9.999
264,2011,1.0,1.0,4.0,25.0,0.0,101.0,12.32,2.261,2.073,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.4,999.9,1020.85,999.99,99.9,9.999
265,2011,1.0,1.0,4.0,26.0,0.0,101.0,12.32,2.268,2.072,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.4,999.9,1020.85,999.99,99.9,9.999
266,2011,1.0,1.0,4.0,27.0,0.0,101.0,12.32,2.275,2.055,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.4,999.9,1020.88,999.99,99.9,9.999
267,2011,1.0,1.0,4.0,28.0,0.0,101.0,12.32,2.278,2.059,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.4,999.9,1020.89,999.99,99.9,9.999
268,2011,1.0,1.0,4.0,29.0,0.0,101.0,12.32,2.273,2.058,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.5,999.9,1020.94,999.99,99.9,9.999
269,2011,1.0,1.0,4.0,30.0,0.0,101.0,12.32,2.261,2.068,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.5,999.9,1020.89,999.99,99.9,9.999
270,2011,1.0,1.0,4.0,31.0,0.0,101.0,12.32,2.271,2.056,0.0,1.0,16.23,9.999,9999.9,999.0,99.9,10.5,999.9,1020.9,999.99,99.9,9.999
271,2011,1.0,1.0,4.0,32.0,0.0,101.0,12.32,2.279,2.059,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.5,999.9,1020.92,999.99,99.9,9.999
272,2011,1.0,1.0,4.0,33.0,0.0,101.0,12.32,2.274,2.061,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.5,999.9,1020.88,999.99,99.9,9.999
273,2011,1.0,1.0,4.0,34.0,0.0,101.0,12.31,2.272,2.062,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.5,999.9,1020.82,999.99,99.9,9.999
274,2011,1.0,1.0,4.0,35.0,0.0,101.0,12.31,2.263,2.066,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.5,999.9,1020.84,999.99,99.9,9.999
275,2011,1.0,1.0,4.0,36.0,0.0,101.0,12.31,2.259,2.074,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.5,999.9,1020.85,999.99,99.9,9.999
276,2011,1.0,1.0,4.0,37.0,0.0,101.0,12.31,2.263,2.074,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.4,999.9,1020.9,999.99,99.9,9.999
277,2011,1.0,1.0,4.0,38.0,0.0,101.0,12.31,2.259,2.072,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.4,999.9,1020.91,999.99,99.9,9.999
278,2011,1.0,1.0,4.0,39.0,0.0,101.0,12.31,2.257,2.073,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.4,999.9,1020.92,999.99,99.9,9.999
279,2011,1.0,1.0,4.0,40.0,0.0,101.0,12.31,2.255,2.08,0.0,1.0,16.24,9.999,9999.9,999.0,99.9,10.4,999.9,1020.94,999.99,99.9,9.999
280,2011,1.0,1.0,4.0,41.0,0.0,101.0,12.31,2.239,2.085,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.4,999.9,1020.97,999.99,99.9,9.999
281,2011,1.0,1.0,4.0,42.0,0.0,101.0,12.31,2.237,2.098,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.4,999.9,1021.02,999.99,99.9,9.999
282,2011,1.0,1.0,4.0,43.0,0.0,101.0,12.31,2.231,2.101,0.0,1.0,16.25,9.999,9999.9,999.0,99.9,10.4,999.9,1021.03,999.99,99.9,9.999
