,FECHA AVISO,PESO DESEMBARCADO
527,2010-05-23,2080.0
528,2010-05-30,1016.0
529,2010-06-06,2008.0
530,2010-06-13,3959.0
531,2010-06-20,2646.0
532,2010-06-27,2269.0
533,2010-07-04,1389.0
534,2010-07-11,2482.0
535,2010-07-18,2187.0
536,2010-07-25,0.0
537,2010-08-01,0.0
538,2010-08-08,0.0
539,2010-08-15,84.0
540,2010-08-22,0.0
541,2010-08-29,0.0
542,2010-09-05,0.0
543,2010-09-12,0.0
544,2010-09-19,0.0
545,2010-09-26,0.0
546,2010-10-03,0.0
547,2010-10-10,0.0
548,2010-10-17,0.0
549,2010-10-24,0.0
550,2010-10-31,0.0
551,2010-11-07,0.0
552,2010-11-14,0.0
553,2010-11-21,0.0
554,2010-11-28,0.0
555,2010-12-05,0.0
556,2010-12-12,0.0
557,2010-12-19,0.0
558,2010-12-26,0.0
559,2011-01-02,0.0
560,2011-01-09,0.0
561,2011-01-16,0.0
562,2011-01-23,0.0
563,2011-01-30,0.0
564,2011-02-06,0.0
565,2011-02-13,0.0
566,2011-02-20,195.0
567,2011-02-27,0.0
568,2011-03-06,0.0
569,2011-03-13,236.0
570,2011-03-20,749.0
571,2011-03-27,558.0
572,2011-04-03,2533.0
573,2011-04-10,1073.0
574,2011-04-17,3035.0
575,2011-04-24,0.0
576,2011-05-01,1709.0
577,2011-05-08,2282.0
578,2011-05-15,977.0
579,2011-05-22,866.0
580,2011-05-29,1053.0
581,2011-06-05,0.0
582,2011-06-12,1707.0
583,2011-06-19,362.0
584,2011-06-26,1971.0
585,2011-07-03,0.0
586,2011-07-10,0.0
587,2011-07-17,0.0
588,2011-07-24,0.0
589,2011-07-31,0.0
590,2011-08-07,0.0
591,2011-08-14,0.0
592,2011-08-21,0.0
593,2011-08-28,0.0
594,2011-09-04,0.0
595,2011-09-11,0.0
596,2011-09-18,0.0
597,2011-09-25,0.0
598,2011-10-02,0.0
599,2011-10-09,0.0
600,2011-10-16,0.0
601,2011-10-23,0.0
602,2011-10-30,0.0
603,2011-11-06,0.0
604,2011-11-13,0.0
605,2011-11-20,0.0
606,2011-11-27,0.0
607,2011-12-04,0.0
608,2011-12-11,0.0
609,2011-12-18,0.0
610,2011-12-25,0.0
611,2012-01-01,0.0
612,2012-01-08,0.0
613,2012-01-15,0.0
614,2012-01-22,0.0
615,2012-01-29,0.0
616,2012-02-05,0.0
617,2012-02-12,0.0
618,2012-02-19,0.0
619,2012-02-26,0.0
620,2012-03-04,0.0
621,2012-03-11,0.0
622,2012-03-18,0.0
623,2012-03-25,1319.0
624,2012-04-01,1653.0
625,2012-04-08,0.0
626,2012-04-15,2592.0
627,2012-04-22,2651.0
628,2012-04-29,1489.0
629,2012-05-06,1762.0
630,2012-05-13,897.0
631,2012-05-20,430.0
632,2012-05-27,1810.0
633,2012-06-03,1721.0
634,2012-06-10,405.0
635,2012-06-17,2445.0
636,2012-06-24,2471.0
637,2012-07-01,0.0
638,2012-07-08,0.0
639,2012-07-15,0.0
640,2012-07-22,0.0
641,2012-07-29,0.0
642,2012-08-05,0.0
643,2012-08-12,0.0
644,2012-08-19,0.0
645,2012-08-26,0.0
646,2012-09-02,0.0
647,2012-09-09,0.0
648,2012-09-16,0.0
649,2012-09-23,0.0
650,2012-09-30,0.0
651,2012-10-07,0.0
652,2012-10-14,0.0
653,2012-10-21,0.0
654,2012-10-28,0.0
655,2012-11-04,0.0
656,2012-11-11,0.0
657,2012-11-18,0.0
658,2012-11-25,0.0
659,2012-12-02,0.0
660,2012-12-09,0.0
661,2012-12-16,0.0
662,2012-12-23,0.0
663,2012-12-30,0.0
664,2013-01-06,0.0
665,2013-01-13,0.0
666,2013-01-20,0.0
667,2013-01-27,0.0
668,2013-02-03,0.0
669,2013-02-10,0.0
670,2013-02-17,0.0
671,2013-02-24,0.0
672,2013-03-03,0.0
673,2013-03-10,0.0
674,2013-03-17,0.0
675,2013-03-24,0.0
676,2013-03-31,0.0
677,2013-04-07,0.0
678,2013-04-14,725.0
679,2013-04-21,930.0
680,2013-04-28,1682.0
681,2013-05-05,605.0
682,2013-05-12,1598.0
683,2013-05-19,2193.0
684,2013-05-26,0.0
685,2013-06-02,3258.0
686,2013-06-09,1545.0
687,2013-06-16,1501.0
688,2013-06-23,1037.0
689,2013-06-30,1481.0
690,2013-07-07,2802.0
691,2013-07-14,598.0
692,2013-07-21,1506.0
693,2013-07-28,0.0
694,2013-08-04,0.0
695,2013-08-11,0.0
696,2013-08-18,0.0
697,2013-08-25,0.0
698,2013-09-01,0.0
699,2013-09-08,0.0
700,2013-09-15,0.0
701,2013-09-22,0.0
702,2013-09-29,0.0
703,2013-10-06,0.0
704,2013-10-13,0.0
705,2013-10-20,0.0
706,2013-10-27,0.0
707,2013-11-03,0.0
708,2013-11-10,0.0
709,2013-11-17,0.0
710,2013-11-24,0.0
711,2013-12-01,0.0
712,2013-12-08,0.0
713,2013-12-15,0.0
714,2013-12-22,0.0
715,2013-12-29,0.0
716,2014-01-05,0.0
717,2014-01-12,0.0
718,2014-01-19,0.0
719,2014-01-26,0.0
720,2014-02-02,0.0
721,2014-02-09,0.0
722,2014-02-16,0.0
723,2014-02-23,0.0
724,2014-03-02,0.0
725,2014-03-09,0.0
726,2014-03-16,0.0
727,2014-03-23,0.0
728,2014-03-30,0.0
729,2014-04-06,246.0
730,2014-04-13,564.0
731,2014-04-20,0.0
732,2014-04-27,948.0
733,2014-05-04,0.0
734,2014-05-11,1609.0
735,2014-05-18,2255.0
736,2014-05-25,3246.0
737,2014-06-01,2673.0
738,2014-06-08,3567.0
739,2014-06-15,2220.0
740,2014-06-22,1432.0
741,2014-06-29,0.0
742,2014-07-06,785.0
743,2014-07-13,1424.0
744,2014-07-20,0.0
745,2014-07-27,1783.0
746,2014-08-03,0.0
747,2014-08-10,0.0
748,2014-08-17,0.0
749,2014-08-24,0.0
750,2014-08-31,0.0
751,2014-09-07,0.0
752,2014-09-14,0.0
753,2014-09-21,0.0
754,2014-09-28,0.0
755,2014-10-05,0.0
756,2014-10-12,0.0
757,2014-10-19,0.0
758,2014-10-26,0.0
759,2014-11-02,0.0
760,2014-11-09,0.0
761,2014-11-16,0.0
762,2014-11-23,0.0
763,2014-11-30,0.0
764,2014-12-07,0.0
765,2014-12-14,0.0
766,2014-12-21,0.0
767,2014-12-28,0.0
768,2015-01-04,0.0
769,2015-01-11,0.0
770,2015-01-18,0.0
771,2015-01-25,0.0
772,2015-02-01,0.0
773,2015-02-08,0.0
774,2015-02-15,0.0
775,2015-02-22,0.0
776,2015-03-01,0.0
777,2015-03-08,0.0
778,2015-03-15,0.0
779,2015-03-22,0.0
780,2015-03-29,0.0
781,2015-04-05,0.0
782,2015-04-12,0.0
783,2015-04-19,923.0
784,2015-04-26,756.0
785,2015-05-03,1338.0
786,2015-05-10,0.0
