time,bbp_mean,bbp_max,bbp_min,bbp_sd,cdm_mean,cdm_max,cdm_min,cdm_sd,sstt_mean,sst_max,sst_min,sst_sd
2021-02-22,0.004680445755709465,0.0215553215,0.00169228845,0.0027380972468550565,0.08448534255125019,0.288062585,0.029167493,0.048154080143870216,289.5344191515151,290.34,289.0,0.28681691011608945
2021-02-23,0.004716384664878049,0.022771081,0.0014995525,0.0027743031193434246,0.0764428325804878,0.21181309,0.026624309,0.03741591559214386,289.6793282424243,290.24,289.19998,0.2924205495513999
2021-02-24,0.006930311777777778,0.008448361,0.005683393,0.001316384027775524,0.09493727333333334,0.11310995,0.0811622,0.011656879248820586,290.24175272727274,290.85,289.66,0.3019790003124607
2021-02-25,0.003884877067179487,0.016518619,0.0009088376,0.0020071574029964104,0.06802346243589744,0.20546742,0.031445064,0.031986913890800064,290.22235842424243,290.97998,289.24,0.38663851097721114
2021-02-26,0.003729301332156925,0.015336167999999999,0.0011204145333333334,0.001840491119732578,0.07559991143345543,0.23797484666666666,0.033355293333333334,0.036687462587197635,290.0287224242424,290.94998,289.41,0.4008642972061481
2021-02-27,0.003573725597134363,0.014153717,0.0013319914666666667,0.001673824836468746,0.08317636043101344,0.2704822733333333,0.03526552266666667,0.0413880112835952,290.0990254545455,291.03998,289.38998,0.434322851908091
2021-02-28,0.0034181498621118013,0.012971266,0.0015435684,0.0015071585532049137,0.09075280942857143,0.3029897,0.037175752,0.04608855997999277,289.70381248484847,290.35,289.03998,0.26615787238211874
2021-03-01,0.0032004079480874316,0.0058411187,0.0015129738,0.0006178875983549136,0.07931296654644808,0.16394922,0.043769903,0.027370497868593028,289.15314618181816,290.00998,288.38,0.3717259675478183
2021-03-02,0.004223747007339449,0.023101741,0.0020967764,0.0018443611950243876,0.0654733165,0.26518086,0.028652456,0.02880468945652824,289.6301161212121,290.36,289.00998,0.3406460808371911
2021-03-03,0.004024362169191919,0.007485537,0.0017023648,0.0012896669296972362,0.057456383939393944,0.15557303,0.022140611,0.023159247219672625,289.84593442424244,290.81,289.02,0.4429398210162258
2021-03-04,0.004473964962705412,0.008730195,0.0015859394,0.0016869396613027991,0.062224266837856174,0.177753155,0.024260885500000003,0.028203026415833662,289.971692,291.0,289.22,0.41886860711139673
2021-03-05,0.004923567756218905,0.009974853,0.001469514,0.0020842123929083623,0.06699214973631841,0.19993328,0.02638116,0.0332468056119947,289.93726836363635,290.68,289.34,0.3051747840977987
2021-03-06,0.005184722415675675,0.01055128,0.001661301,0.0017526529923673373,0.09208599549729729,0.2783943,0.03924683,0.04337560351697537,289.6488433939394,290.33,288.82,0.3903225408751628
2021-03-07,0.005674718072685186,0.015135339,0.0020296196,0.002082846504687932,0.07142851095833333,0.20160468,0.026871212,0.03431052654530405,289.5356924848485,290.28998,288.78998,0.4125528679460235
2021-03-08,0.0058588699,0.006618448,0.0055590416,0.0003691492627435638,0.029706354857142857,0.03394918,0.026799584,0.0026029901944960958,289.7459334545454,290.56,289.03998,0.37765663079860773
2021-03-09,0.006911987048611111,0.008416668,0.0060397174,0.0007512737068873214,0.057671805932539684,0.09004645333333333,0.04125599466666667,0.014885711385352362,289.6694492121212,290.55,288.91998,0.48688889127925283
2021-03-10,0.007965104197222222,0.010214888,0.0065203932,0.001133398151031079,0.08563725700793651,0.14614372666666667,0.05571240533333333,0.02716843257620863,289.6410246060606,290.28998,289.15,0.3556149877402199
2021-03-11,0.009018221345833332,0.012013108,0.007001069,0.0015155225951748363,0.11360270808333334,0.202241,0.070168816,0.0394511537670649,289.31732812121214,290.06,288.37,0.4642681001943408
2021-03-12,0.005275981221465968,0.010405274,0.002451895,0.001553531300214641,0.0735842360052356,0.1469005,0.03412069,0.018960479263421627,289.03169224242424,289.9,287.93,0.5275750224518558
2021-03-13,0.005162394507382468,0.009287834,0.002801076,0.0013840604899748457,0.08373597656447347,0.15903726,0.044961186,0.019961748887719382,288.5421776969697,289.55,287.43,0.5954238678962501
2021-03-14,0.005048807793298969,0.008170394,0.003150257,0.0012145896797350502,0.09388771712371134,0.17117402,0.055801682,0.020963018512017137,288.035872969697,289.22,286.96,0.6442349559874441
2021-03-15,0.004533946151,0.007351274,0.002416122,0.0010794587939192747,0.10866311677000001,0.24965355,0.07030097,0.030667821735242278,288.3498126060606,289.43,287.25998,0.5773691247763371
2021-03-16,0.0049151964050955415,0.008704368,0.002857457,0.001114915111729843,0.12923822443312102,0.28752846,0.06303634,0.0440185785328276,287.9079941818182,289.24,286.36,0.8007962218089656
2021-03-17,0.004072392776732673,0.0069765914,0.0024670288,0.0007779993466314882,0.08575276328217822,0.15834586,0.049752865,0.02292225905945289,287.6893884848485,289.16,286.53998,0.719732726120965
2021-03-18,0.004359751758018868,0.011791584,0.002554246,0.0010811535139162425,0.11088609419811321,0.4318881,0.048853233,0.060865755524969825,287.5564198787879,289.16998,285.86,0.9016121900524507
2021-03-19,0.0038018642874074076,0.005192489,0.0026452604,0.000499337584209124,0.09727063821481481,0.16315077,0.06755915,0.01886142614273027,288.1124795151515,289.57,286.66,0.8462184172813256
2021-03-20,0.0038567726956756756,0.0080654,0.0022623371,0.0007841277199808948,0.08434331072972973,0.19868372,0.043291993,0.030632442202497785,288.20854060606064,289.63,286.84,0.852417785871666
2021-03-21,0.00560136555,0.005658444,0.0055693756,4.223858137023576e-05,0.0430176905,0.043366216,0.042835373,0.0002504721419991952,288.6768436363636,289.96,287.24,0.7674070348949164
2021-03-22,0.0035219268666666667,0.0036099956,0.0034001877,0.00010888118426176,0.09080614633333334,0.107495785,0.07873249,0.014926897014801509,288.1609035151515,289.71,286.88,0.7140015035611239
2021-03-23,0.0035974262,0.0037866454,0.003369358,0.00021133889171290755,0.19095566333333333,0.21849981,0.16810338,0.025523718877550602,288.05526848484845,289.47,286.97998,0.7365457783866964
2021-03-24,0.0035627472507692307,0.004891782,0.002660137,0.0004444730338822977,0.140188327,0.25104922,0.07721057,0.04274789522021483,287.70029927272725,289.03,286.41998,0.7213789253005174
2021-03-25,0.0039269655500000005,0.015957974,0.002000517,0.001743888808936617,0.19171797704639174,1.0432622,0.08278363,0.11978934349821539,287.6125406060606,289.03,286.62,0.5450138384567826
2021-03-26,0.004040917835313532,0.016005529666666667,0.0021401558666666667,0.0017784998036444318,0.17655433123224795,0.8736338666666666,0.08348536333333333,0.10394897609019976,287.6877530909091,289.05,286.59,0.6634165955432649
